column,psi,psi_null_q99,p_perm,null_share_ref,null_share_cur,null_share_delta,psi_excl_null,top_bucket,note,p_perm_bh,psi_over_null
id_27,0.00683122274961851,0.00018274434146868,0.00497512437810945,0.983723802693442,0.992459633639796,0.00873583094635388,0.00297316393341506,Found,"",0.00497512437810945,37.3813092909873
V306,0.00605084660794322,0.000187084779281509,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.00554122021759574,"[83, Inf)","",0.00497512437810945,32.342805391124
V291,0.00601147729709509,0.000206674284917648,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.00550185263036777,"[2, Inf)","",0.00497512437810945,29.0867211636438
V118,0.00591021963118657,0.00024204951458284,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.00097414766751143,__null__,"",0.00497512437810945,24.4173992307836
C3,0.00568744415936263,0.000453253072876533,0.00497512437810945,0,0,0,0.00568744415936263,               1,"",0.00497512437810945,12.5480542763179
V317,0.00554513267516323,0.000174354242284409,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.00503547978982554,"[45.474, Inf)","",0.00497512437810945,31.8038299642744
V294,0.00542091130843397,0.000234982622419298,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.00491125253752429,"[1, Inf)","",0.00497512437810945,23.069413612897
card1,0.00508720292597146,0.000394792584143474,0.00497512437810945,0,0,0,0.00508720292597146,"[15185.0, 16659.0)","",0.00497512437810945,12.8857611067048
V292,0.00496570630380169,0.000250498057460919,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.00445602303523187,"[2, Inf)","",0.00497512437810945,19.8233325804389
V300,0.00413950190759916,0.000580639291853891,0.00497512437810945,0,0.000408395007620053,0.000408395007620053,0.00169027366840691,__null__,"",0.00497512437810945,7.1292142396743
V281,0.00403165366136573,0.000770746611676123,0.00497512437810945,0,0.000408395007620053,0.000408395007620053,0.00158250531738404,__null__,"",0.00497512437810945,5.23084188796912
V301,0.00339024942187733,0.000629863784698888,0.00497512437810945,0,0.000408395007620053,0.000408395007620053,0.000940872588702901,__null__,"",0.00497512437810945,5.38251206726875
ProductCD_is_S,0.00153922764187709,0.000113945680339913,0.00497512437810945,0,0,0,0.00153922764187709,               1,"",0.00497512437810945,13.5084334683456
V286,0.000921045357951619,0.000291612481478827,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.000411150978231457,__null__,"",0.00497512437810945,3.15845656976275
ProductCD_is_C,0.000833162788192107,0.000127598614469207,0.00497512437810945,0,0,0,0.000833162788192107,               1,"",0.00497512437810945,6.52955983619377
C7,0.000697724553005923,0.000126908021866888,0.00497512437810945,0,0,0,0.000697724553005923,"[1, Inf)","",0.00497512437810945,5.49787588477074
V305,0.000566536368013223,0.000206428380933541,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,5.66199380216465e-05,__null__,"",0.00497512437810945,2.74446936729896
D12,0.000561326410879839,0.000255669521175174,0.00497512437810945,0.894573272770739,0.895520604026177,0.000947331255438444,0.00548853892818444,"[25, 235)","",0.00497512437810945,2.1955155557836
